Subject,Experiment,Sex,Age,StimCond,OutcomeCond,RespCond,Running,Congruency,Load,Stimulus,Outcome,Resp,RT,Acc,Points,Discard,Error
25,OR-priming-faces,female,20,1,1,1,PracticeTraining,NA,NA,S2,O2,R2,494,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,2442,1,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,465,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,5,1,10,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,492,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,356,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,268,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,571,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,615,1,7,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,595,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,617,1,7,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,817,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,509,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,412,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,391,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,470,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,623,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,435,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,545,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,481,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,397,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,659,1,7,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,519,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,415,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,517,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,593,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,489,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,598,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,490,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,362,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,805,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,315,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,490,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,642,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,324,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,650,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,536,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,640,1,7,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,618,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,1412,1,3,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,475,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,427,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,453,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,345,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,468,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,599,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,495,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,368,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,357,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,407,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,705,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,281,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,349,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,299,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,355,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,580,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,546,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,564,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,677,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,6,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,484,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,407,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,442,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,548,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,437,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,422,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,411,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,576,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,58,1,10,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,376,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,394,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,745,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,450,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,386,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,696,1,7,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,382,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,421,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,454,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,539,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,378,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,531,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,1034,1,5,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,363,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,652,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,370,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,282,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,361,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,360,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,386,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,174,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,400,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,373,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,368,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,434,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,1018,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,589,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,360,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,318,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,387,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,515,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,778,1,7,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,410,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,450,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,525,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,348,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,557,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,374,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,542,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,434,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,456,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,412,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,480,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,546,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,326,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,384,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,424,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,418,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,642,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,399,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,1824,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,433,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,480,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,442,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,478,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,5,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,243,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,404,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,420,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,348,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,474,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,508,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,423,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,389,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,121,1,10,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,463,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,592,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,565,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,617,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,146,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,555,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,413,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,435,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,495,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,456,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,254,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,553,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,459,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,555,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,571,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,383,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,29,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,489,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,497,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,486,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,378,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,300,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,478,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,410,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,407,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,43,1,10,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,441,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,1180,1,5,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,413,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,6,1,10,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,392,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,2236,1,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,6,1,10,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,6,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,307,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,2711,1,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,363,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,395,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,260,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,358,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,256,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,359,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,430,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,329,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,1136,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,352,1,9,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,719,1,7,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,1012,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R2,518,1,8,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R1,2047,1,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S1,O1,R2,563,0,0,NA,NA
25,OR-priming-faces,female,20,1,1,1,Training,NA,NA,S2,O2,R1,345,0,0,NA,NA
