UnRowID,SRN,cond,type,qu,rating
5430,1003875,leave,auth,12,4
5431,1003875,leave,auth,13,7
5432,1003875,leave,auth,14,3
5433,1003875,leave,auth,15,6
5434,1003875,leave,auth,16,2
5435,1003875,leave,auth,17,3
5436,1003875,leave,auth,18,3
5437,1003875,leave,auth,19,7
5438,1003875,leave,auth,20,4
5439,1003875,leave,auth,21,3
5440,1003876,leave,dom,1,5
5441,1003876,leave,dom,2,2
5442,1003876,leave,dom,3,2
5443,1003876,leave,dom,4,5
5444,1003876,leave,dom,5,1
5445,1003876,leave,dom,6,3
5446,1003876,leave,dom,7,2
5447,1003876,leave,dom,8,2
5448,1003876,leave,dom,9,3
5449,1003876,leave,dom,10,1
5450,1003876,leave,dom,11,3
5451,1003876,leave,dom,12,5
5452,1003876,leave,dom,13,3
5453,1003876,leave,dom,14,1
5454,1003876,leave,dom,15,2
5455,1003876,leave,dom,16,4
5456,1003876,leave,auth,1,2
5457,1003876,leave,auth,2,5
5458,1003876,leave,auth,3,3
5459,1003876,leave,auth,4,2
5460,1003876,leave,auth,5,3
5461,1003876,leave,auth,6,5
5462,1003876,leave,auth,7,3
5463,1003876,leave,auth,8,4
5464,1003876,leave,auth,9,6
5465,1003876,leave,auth,10,4
5466,1003876,leave,auth,11,4
5467,1003876,leave,auth,12,4
5468,1003876,leave,auth,13,5
5469,1003876,leave,auth,14,6
5470,1003876,leave,auth,15,3
5471,1003876,leave,auth,16,5
5472,1003876,leave,auth,17,3
5473,1003876,leave,auth,18,3
5474,1003876,leave,auth,19,6
5475,1003876,leave,auth,20,4
5476,1003876,leave,auth,21,4
5477,1003877,leave,dom,1,2
5478,1003877,leave,dom,2,4
5479,1003877,leave,dom,3,1
5480,1003877,leave,dom,4,3
5481,1003877,leave,dom,5,2
5482,1003877,leave,dom,6,2
5483,1003877,leave,dom,7,4
5484,1003877,leave,dom,8,2
5485,1003877,leave,dom,9,2
5486,1003877,leave,dom,10,2
5487,1003877,leave,dom,11,3
5488,1003877,leave,dom,12,3
5489,1003877,leave,dom,13,1
5490,1003877,leave,dom,14,3
5491,1003877,leave,dom,15,4
5492,1003877,leave,dom,16,2
5493,1003877,leave,auth,1,3
5494,1003877,leave,auth,2,3
5495,1003877,leave,auth,3,4
5496,1003877,leave,auth,4,5
5497,1003877,leave,auth,5,4
5498,1003877,leave,auth,6,5
5499,1003877,leave,auth,7,3
5500,1003877,leave,auth,8,4
5501,1003877,leave,auth,9,3
5502,1003877,leave,auth,10,3
5503,1003877,leave,auth,11,5
5504,1003877,leave,auth,12,7
5505,1003877,leave,auth,13,5
5506,1003877,leave,auth,14,3
5507,1003877,leave,auth,15,3
5508,1003877,leave,auth,16,2
5509,1003877,leave,auth,17,5
5510,1003877,leave,auth,18,4
5511,1003877,leave,auth,19,3
5512,1003877,leave,auth,20,5
5513,1003877,leave,auth,21,3
5514,1003878,leave,dom,1,3
5515,1003878,leave,dom,2,2
5516,1003878,leave,dom,3,4
5517,1003878,leave,dom,4,2
5518,1003878,leave,dom,5,2
5519,1003878,leave,dom,6,3
5520,1003878,leave,dom,7,1
5521,1003878,leave,dom,8,2
5522,1003878,leave,dom,9,3
5523,1003878,leave,dom,10,2
5524,1003878,leave,dom,11,5
5525,1003878,leave,dom,12,1
5526,1003878,leave,dom,13,3
5527,1003878,leave,dom,14,3
5528,1003878,leave,dom,15,2
5529,1003878,leave,dom,16,4
5530,1003878,leave,auth,1,4
5531,1003878,leave,auth,2,5
5532,1003878,leave,auth,3,7
5533,1003878,leave,auth,4,3
5534,1003878,leave,auth,5,6
5535,1003878,leave,auth,6,6
5536,1003878,leave,auth,7,4
5537,1003878,leave,auth,8,3
5538,1003878,leave,auth,9,3
5539,1003878,leave,auth,10,3
5540,1003878,leave,auth,11,2
5541,1003878,leave,auth,12,4
5542,1003878,leave,auth,13,3
5543,1003878,leave,auth,14,3
5544,1003878,leave,auth,15,5
5545,1003878,leave,auth,16,4
5546,1003878,leave,auth,17,6
5547,1003878,leave,auth,18,7
5548,1003878,leave,auth,19,5
5549,1003878,leave,auth,20,6
5550,1003878,leave,auth,21,3
5551,1003879,leave,dom,1,2
5552,1003879,leave,dom,2,5
5553,1003879,leave,dom,3,1
5554,1003879,leave,dom,4,2
5555,1003879,leave,dom,5,1
5556,1003879,leave,dom,6,5
5557,1003879,leave,dom,7,2
5558,1003879,leave,dom,8,2
5559,1003879,leave,dom,9,2
5560,1003879,leave,dom,10,3
5561,1003879,leave,dom,11,1
5562,1003879,leave,dom,12,3
5563,1003879,leave,dom,13,3
5564,1003879,leave,dom,14,3
5565,1003879,leave,dom,15,2
5566,1003879,leave,dom,16,1
5567,1003879,leave,auth,1,3
5568,1003879,leave,auth,2,6
5569,1003879,leave,auth,3,3
5570,1003879,leave,auth,4,4
5571,1003879,leave,auth,5,4
5572,1003879,leave,auth,6,3
5573,1003879,leave,auth,7,1
5574,1003879,leave,auth,8,3
5575,1003879,leave,auth,9,2
5576,1003879,leave,auth,10,4
5577,1003879,leave,auth,11,4
5578,1003879,leave,auth,12,4
5579,1003879,leave,auth,13,4
5580,1003879,leave,auth,14,4
5581,1003879,leave,auth,15,3
5582,1003879,leave,auth,16,3
5583,1003879,leave,auth,17,3
5584,1003879,leave,auth,18,3
5585,1003879,leave,auth,19,4
5586,1003879,leave,auth,20,5
5587,1003879,leave,auth,21,3
5588,1003880,leave,dom,1,1
5589,1003880,leave,dom,2,2
5590,1003880,leave,dom,3,3
5591,1003880,leave,dom,4,4
5592,1003880,leave,dom,5,4
5593,1003880,leave,dom,6,3
5594,1003880,leave,dom,7,2
5595,1003880,leave,dom,8,3
5596,1003880,leave,dom,9,4
5597,1003880,leave,dom,10,2
5598,1003880,leave,dom,11,4
5599,1003880,leave,dom,12,3
5600,1003880,leave,dom,13,4
5601,1003880,leave,dom,14,1
5602,1003880,leave,dom,15,2
5603,1003880,leave,dom,16,3
5604,1003880,leave,auth,1,3
5605,1003880,leave,auth,2,3
5606,1003880,leave,auth,3,4
5607,1003880,leave,auth,4,4
5608,1003880,leave,auth,5,2
5609,1003880,leave,auth,6,5
5610,1003880,leave,auth,7,5
5611,1003880,leave,auth,8,2
5612,1003880,leave,auth,9,2
5613,1003880,leave,auth,10,5
5614,1003880,leave,auth,11,4
5615,1003880,leave,auth,12,4
5616,1003880,leave,auth,13,3
5617,1003880,leave,auth,14,3
5618,1003880,leave,auth,15,3
5619,1003880,leave,auth,16,4
5620,1003880,leave,auth,17,7
5621,1003880,leave,auth,18,2
5622,1003880,leave,auth,19,2
5623,1003880,leave,auth,20,4
5624,1003880,leave,auth,21,4
5625,1003881,leave,dom,1,3
5626,1003881,leave,dom,2,3
5627,1003881,leave,dom,3,3
5628,1003881,leave,dom,4,3
5629,1003881,leave,dom,5,3
5630,1003881,leave,dom,6,2
5631,1003881,leave,dom,7,3
5632,1003881,leave,dom,8,2
5633,1003881,leave,dom,9,5
5634,1003881,leave,dom,10,3
5635,1003881,leave,dom,11,3
5636,1003881,leave,dom,12,1
5637,1003881,leave,dom,13,3
5638,1003881,leave,dom,14,4
5639,1003881,leave,dom,15,1
5640,1003881,leave,dom,16,3
5641,1003881,leave,auth,1,4
5642,1003881,leave,auth,2,3
5643,1003881,leave,auth,3,3
5644,1003881,leave,auth,4,6
5645,1003881,leave,auth,5,3
5646,1003881,leave,auth,6,5
5647,1003881,leave,auth,7,4
5648,1003881,leave,auth,8,4
5649,1003881,leave,auth,9,6
5650,1003881,leave,auth,10,6
5651,1003881,leave,auth,11,4
5652,1003881,leave,auth,12,3
5653,1003881,leave,auth,13,4
5654,1003881,leave,auth,14,2
5655,1003881,leave,auth,15,5
5656,1003881,leave,auth,16,4
5657,1003881,leave,auth,17,5
5658,1003881,leave,auth,18,2
5659,1003881,leave,auth,19,4
5660,1003881,leave,auth,20,2
5661,1003881,leave,auth,21,5
5662,1003882,leave,dom,1,3
5663,1003882,leave,dom,2,1
5664,1003882,leave,dom,3,2
5665,1003882,leave,dom,4,4
5666,1003882,leave,dom,5,1
5667,1003882,leave,dom,6,3
5668,1003882,leave,dom,7,3
5669,1003882,leave,dom,8,4
5670,1003882,leave,dom,9,2
5671,1003882,leave,dom,10,1
5672,1003882,leave,dom,11,4
5673,1003882,leave,dom,12,1
5674,1003882,leave,dom,13,3
5675,1003882,leave,dom,14,1
5676,1003882,leave,dom,15,2
5677,1003882,leave,dom,16,2
5678,1003882,leave,auth,1,5
5679,1003882,leave,auth,2,4
5680,1003882,leave,auth,3,5
5681,1003882,leave,auth,4,3
5682,1003882,leave,auth,5,4
5683,1003882,leave,auth,6,5
5684,1003882,leave,auth,7,3
5685,1003882,leave,auth,8,6
5686,1003882,leave,auth,9,4
5687,1003882,leave,auth,10,5
5688,1003882,leave,auth,11,2
5689,1003882,leave,auth,12,6
5690,1003882,leave,auth,13,3
5691,1003882,leave,auth,14,4
5692,1003882,leave,auth,15,3
5693,1003882,leave,auth,16,3
5694,1003882,leave,auth,17,4
5695,1003882,leave,auth,18,4
5696,1003882,leave,auth,19,6
5697,1003882,leave,auth,20,6
5698,1003882,leave,auth,21,3
5699,1003883,leave,dom,1,1
5700,1003883,leave,dom,2,1
5701,1003883,leave,dom,3,1
5702,1003883,leave,dom,4,3
5703,1003883,leave,dom,5,3
5704,1003883,leave,dom,6,3
5705,1003883,leave,dom,7,1
5706,1003883,leave,dom,8,1
5707,1003883,leave,dom,9,5
5708,1003883,leave,dom,10,3
5709,1003883,leave,dom,11,1
5710,1003883,leave,dom,12,1
5711,1003883,leave,dom,13,4
5712,1003883,leave,dom,14,2
5713,1003883,leave,dom,15,2
5714,1003883,leave,dom,16,1
5715,1003883,leave,auth,1,6
5716,1003883,leave,auth,2,3
5717,1003883,leave,auth,3,5
5718,1003883,leave,auth,4,4
5719,1003883,leave,auth,5,3
5720,1003883,leave,auth,6,4
5721,1003883,leave,auth,7,6
5722,1003883,leave,auth,8,4
5723,1003883,leave,auth,9,3
5724,1003883,leave,auth,10,5
5725,1003883,leave,auth,11,4
5726,1003883,leave,auth,12,4
5727,1003883,leave,auth,13,4
5728,1003883,leave,auth,14,2
5729,1003883,leave,auth,15,2
5730,1003883,leave,auth,16,2
5731,1003883,leave,auth,17,4
5732,1003883,leave,auth,18,3
5733,1003883,leave,auth,19,5
5734,1003883,leave,auth,20,3
5735,1003883,leave,auth,21,4
5736,1003884,leave,dom,1,3
5737,1003884,leave,dom,2,3
5738,1003884,leave,dom,3,1
5739,1003884,leave,dom,4,5
5740,1003884,leave,dom,5,4
5741,1003884,leave,dom,6,4
5742,1003884,leave,dom,7,2
5743,1003884,leave,dom,8,2
5744,1003884,leave,dom,9,3
5745,1003884,leave,dom,10,2
5746,1003884,leave,dom,11,1
5747,1003884,leave,dom,12,4
5748,1003884,leave,dom,13,6
5749,1003884,leave,dom,14,2
5750,1003884,leave,dom,15,1
5751,1003884,leave,dom,16,2
5752,1003884,leave,auth,1,3
5753,1003884,leave,auth,2,5
5754,1003884,leave,auth,3,4
5755,1003884,leave,auth,4,6
5756,1003884,leave,auth,5,2
5757,1003884,leave,auth,6,6
5758,1003884,leave,auth,7,3
5759,1003884,leave,auth,8,3
5760,1003884,leave,auth,9,3
5761,1003884,leave,auth,10,3
5762,1003884,leave,auth,11,3
5763,1003884,leave,auth,12,3
5764,1003884,leave,auth,13,4
5765,1003884,leave,auth,14,6
5766,1003884,leave,auth,15,3
5767,1003884,leave,auth,16,6
5768,1003884,leave,auth,17,3
5769,1003884,leave,auth,18,5
5770,1003884,leave,auth,19,3
5771,1003884,leave,auth,20,3
5772,1003884,leave,auth,21,5
5773,1003885,leave,dom,1,3
5774,1003885,leave,dom,2,3
5775,1003885,leave,dom,3,4
5776,1003885,leave,dom,4,2
5777,1003885,leave,dom,5,1
5778,1003885,leave,dom,6,3
5779,1003885,leave,dom,7,4
5780,1003885,leave,dom,8,7
5781,1003885,leave,dom,9,2
5782,1003885,leave,dom,10,1
5783,1003885,leave,dom,11,2
5784,1003885,leave,dom,12,3
5785,1003885,leave,dom,13,2
5786,1003885,leave,dom,14,2
5787,1003885,leave,dom,15,2
5788,1003885,leave,dom,16,2
5789,1003885,leave,auth,1,3
5790,1003885,leave,auth,2,4
5791,1003885,leave,auth,3,4
5792,1003885,leave,auth,4,6
5793,1003885,leave,auth,5,3
5794,1003885,leave,auth,6,5
5795,1003885,leave,auth,7,5
5796,1003885,leave,auth,8,5
5797,1003885,leave,auth,9,3
5798,1003885,leave,auth,10,5
5799,1003885,leave,auth,11,3
5800,1003885,leave,auth,12,7
5801,1003885,leave,auth,13,4
5802,1003885,leave,auth,14,3
5803,1003885,leave,auth,15,5
5804,1003885,leave,auth,16,4
5805,1003885,leave,auth,17,5
5806,1003885,leave,auth,18,3
5807,1003885,leave,auth,19,4
5808,1003885,leave,auth,20,4
5809,1003885,leave,auth,21,2
5810,1003886,leave,dom,1,5
5811,1003886,leave,dom,2,5
5812,1003886,leave,dom,3,3
5813,1003886,leave,dom,4,3
5814,1003886,leave,dom,5,1
5815,1003886,leave,dom,6,3
5816,1003886,leave,dom,7,2
5817,1003886,leave,dom,8,4
5818,1003886,leave,dom,9,3
5819,1003886,leave,dom,10,3
5820,1003886,leave,dom,11,2
5821,1003886,leave,dom,12,4
5822,1003886,leave,dom,13,2
5823,1003886,leave,dom,14,3
5824,1003886,leave,dom,15,2
5825,1003886,leave,dom,16,2
5826,1003886,leave,auth,1,5
5827,1003886,leave,auth,2,3
5828,1003886,leave,auth,3,5
5829,1003886,leave,auth,4,3
5830,1003886,leave,auth,5,2
5831,1003886,leave,auth,6,2
5832,1003886,leave,auth,7,6
5833,1003886,leave,auth,8,5
5834,1003886,leave,auth,9,3
5835,1003886,leave,auth,10,5
5836,1003886,leave,auth,11,3
5837,1003886,leave,auth,12,5
5838,1003886,leave,auth,13,4
5839,1003886,leave,auth,14,4
5840,1003886,leave,auth,15,4
5841,1003886,leave,auth,16,5
5842,1003886,leave,auth,17,5
5843,1003886,leave,auth,18,3
5844,1003886,leave,auth,19,4
5845,1003886,leave,auth,20,3
5846,1003886,leave,auth,21,4
5847,1003887,leave,dom,1,2
5848,1003887,leave,dom,2,1
5849,1003887,leave,dom,3,3
5850,1003887,leave,dom,4,4
5851,1003887,leave,dom,5,2
5852,1003887,leave,dom,6,2
5853,1003887,leave,dom,7,2
5854,1003887,leave,dom,8,4
5855,1003887,leave,dom,9,4
5856,1003887,leave,dom,10,1
5857,1003887,leave,dom,11,4
5858,1003887,leave,dom,12,1
5859,1003887,leave,dom,13,1
5860,1003887,leave,dom,14,3
5861,1003887,leave,dom,15,1
5862,1003887,leave,dom,16,2
5863,1003887,leave,auth,1,3
5864,1003887,leave,auth,2,5
5865,1003887,leave,auth,3,4
5866,1003887,leave,auth,4,3
5867,1003887,leave,auth,5,3
5868,1003887,leave,auth,6,4
5869,1003887,leave,auth,7,6
5870,1003887,leave,auth,8,5
5871,1003887,leave,auth,9,3
5872,1003887,leave,auth,10,4
5873,1003887,leave,auth,11,5
5874,1003887,leave,auth,12,5
5875,1003887,leave,auth,13,1
5876,1003887,leave,auth,14,5
5877,1003887,leave,auth,15,2
5878,1003887,leave,auth,16,4
5879,1003887,leave,auth,17,4
5880,1003887,leave,auth,18,4
5881,1003887,leave,auth,19,2
5882,1003887,leave,auth,20,6
5883,1003887,leave,auth,21,3
5884,1003888,leave,dom,1,4
5885,1003888,leave,dom,2,3
5886,1003888,leave,dom,3,3
5887,1003888,leave,dom,4,3
5888,1003888,leave,dom,5,5
5889,1003888,leave,dom,6,3
5890,1003888,leave,dom,7,4
5891,1003888,leave,dom,8,2
5892,1003888,leave,dom,9,4
5893,1003888,leave,dom,10,2
5894,1003888,leave,dom,11,4
5895,1003888,leave,dom,12,2
5896,1003888,leave,dom,13,4
5897,1003888,leave,dom,14,2
5898,1003888,leave,dom,15,2
5899,1003888,leave,dom,16,4
5900,1003888,leave,auth,1,2
5901,1003888,leave,auth,2,5
5902,1003888,leave,auth,3,3
5903,1003888,leave,auth,4,5
5904,1003888,leave,auth,5,4
5905,1003888,leave,auth,6,5
5906,1003888,leave,auth,7,2
5907,1003888,leave,auth,8,3
5908,1003888,leave,auth,9,4
5909,1003888,leave,auth,10,4
5910,1003888,leave,auth,11,4
5911,1003888,leave,auth,12,4
5912,1003888,leave,auth,13,6
5913,1003888,leave,auth,14,3
5914,1003888,leave,auth,15,4
5915,1003888,leave,auth,16,5
5916,1003888,leave,auth,17,3
5917,1003888,leave,auth,18,3
5918,1003888,leave,auth,19,2
5919,1003888,leave,auth,20,2
5920,1003888,leave,auth,21,4
5921,1003889,leave,dom,1,1
5922,1003889,leave,dom,2,4
5923,1003889,leave,dom,3,1
5924,1003889,leave,dom,4,2
5925,1003889,leave,dom,5,3
5926,1003889,leave,dom,6,2
5927,1003889,leave,dom,7,5
5928,1003889,leave,dom,8,4
5929,1003889,leave,dom,9,2
5930,1003889,leave,dom,10,4
5931,1003889,leave,dom,11,3
5932,1003889,leave,dom,12,1
5933,1003889,leave,dom,13,1
5934,1003889,leave,dom,14,3
5935,1003889,leave,dom,15,1
5936,1003889,leave,dom,16,1
5937,1003889,leave,auth,1,5
5938,1003889,leave,auth,2,5
5939,1003889,leave,auth,3,4
5940,1003889,leave,auth,4,4
5941,1003889,leave,auth,5,4
5942,1003889,leave,auth,6,5
5943,1003889,leave,auth,7,5
5944,1003889,leave,auth,8,4
5945,1003889,leave,auth,9,4
5946,1003889,leave,auth,10,5
5947,1003889,leave,auth,11,3
5948,1003889,leave,auth,12,3
5949,1003889,leave,auth,13,6
5950,1003889,leave,auth,14,5
5951,1003889,leave,auth,15,6
5952,1003889,leave,auth,16,4
5953,1003889,leave,auth,17,4
5954,1003889,leave,auth,18,4
5955,1003889,leave,auth,19,3
5956,1003889,leave,auth,20,4
5957,1003889,leave,auth,21,5
5958,1003890,leave,dom,1,4
5959,1003890,leave,dom,2,2
5960,1003890,leave,dom,3,4
5961,1003890,leave,dom,4,1
5962,1003890,leave,dom,5,2
5963,1003890,leave,dom,6,3
5964,1003890,leave,dom,7,4
5965,1003890,leave,dom,8,3
5966,1003890,leave,dom,9,3
5967,1003890,leave,dom,10,3
5968,1003890,leave,dom,11,5
5969,1003890,leave,dom,12,2
5970,1003890,leave,dom,13,5
5971,1003890,leave,dom,14,1
5972,1003890,leave,dom,15,4
5973,1003890,leave,dom,16,1
5974,1003890,leave,auth,1,3
5975,1003890,leave,auth,2,5
5976,1003890,leave,auth,3,3
5977,1003890,leave,auth,4,3
5978,1003890,leave,auth,5,7
5979,1003890,leave,auth,6,3
5980,1003890,leave,auth,7,1
5981,1003890,leave,auth,8,3
5982,1003890,leave,auth,9,3
5983,1003890,leave,auth,10,3
5984,1003890,leave,auth,11,3
5985,1003890,leave,auth,12,3
5986,1003890,leave,auth,13,5
5987,1003890,leave,auth,14,4
5988,1003890,leave,auth,15,7
5989,1003890,leave,auth,16,4
5990,1003890,leave,auth,17,4
5991,1003890,leave,auth,18,3
5992,1003890,leave,auth,19,5
5993,1003890,leave,auth,20,1
5994,1003890,leave,auth,21,4
5995,1003891,leave,dom,1,3
5996,1003891,leave,dom,2,5
5997,1003891,leave,dom,3,3
5998,1003891,leave,dom,4,6
5999,1003891,leave,dom,5,1
6000,1003891,leave,dom,6,3
6001,1003891,leave,dom,7,5
6002,1003891,leave,dom,8,4
6003,1003891,leave,dom,9,4
6004,1003891,leave,dom,10,3
6005,1003891,leave,dom,11,2
6006,1003891,leave,dom,12,3
6007,1003891,leave,dom,13,4
6008,1003891,leave,dom,14,2
6009,1003891,leave,dom,15,2
6010,1003891,leave,dom,16,3
6011,1003891,leave,auth,1,1
6012,1003891,leave,auth,2,3
6013,1003891,leave,auth,3,5
6014,1003891,leave,auth,4,5
6015,1003891,leave,auth,5,4
6016,1003891,leave,auth,6,3
6017,1003891,leave,auth,7,4
6018,1003891,leave,auth,8,6
6019,1003891,leave,auth,9,4
6020,1003891,leave,auth,10,5
6021,1003891,leave,auth,11,1
6022,1003891,leave,auth,12,5
6023,1003891,leave,auth,13,4
6024,1003891,leave,auth,14,3
6025,1003891,leave,auth,15,3
6026,1003891,leave,auth,16,3
6027,1003891,leave,auth,17,3
6028,1003891,leave,auth,18,3
6029,1003891,leave,auth,19,6
6030,1003891,leave,auth,20,3
6031,1003891,leave,auth,21,5
6032,1003892,leave,dom,1,3
6033,1003892,leave,dom,2,3
6034,1003892,leave,dom,3,2
6035,1003892,leave,dom,4,3
6036,1003892,leave,dom,5,1
6037,1003892,leave,dom,6,4
6038,1003892,leave,dom,7,3
6039,1003892,leave,dom,8,4
6040,1003892,leave,dom,9,2
6041,1003892,leave,dom,10,3
6042,1003892,leave,dom,11,3
6043,1003892,leave,dom,12,3
6044,1003892,leave,dom,13,1
6045,1003892,leave,dom,14,4
6046,1003892,leave,dom,15,3
6047,1003892,leave,dom,16,3
6048,1003892,leave,auth,1,3
6049,1003892,leave,auth,2,3
6050,1003892,leave,auth,3,6
6051,1003892,leave,auth,4,6
6052,1003892,leave,auth,5,4
6053,1003892,leave,auth,6,5
6054,1003892,leave,auth,7,6
6055,1003892,leave,auth,8,4
6056,1003892,leave,auth,9,6
6057,1003892,leave,auth,10,2
6058,1003892,leave,auth,11,4
6059,1003892,leave,auth,12,4
6060,1003892,leave,auth,13,6
6061,1003892,leave,auth,14,3
6062,1003892,leave,auth,15,3
6063,1003892,leave,auth,16,3
6064,1003892,leave,auth,17,4
6065,1003892,leave,auth,18,3
6066,1003892,leave,auth,19,2
6067,1003892,leave,auth,20,3
6068,1003892,leave,auth,21,5
6069,1003893,leave,dom,1,1
6070,1003893,leave,dom,2,1
6071,1003893,leave,dom,3,3
6072,1003893,leave,dom,4,1
6073,1003893,leave,dom,5,5
6074,1003893,leave,dom,6,5
6075,1003893,leave,dom,7,3
6076,1003893,leave,dom,8,2
6077,1003893,leave,dom,9,2
6078,1003893,leave,dom,10,1
6079,1003893,leave,dom,11,2
6080,1003893,leave,dom,12,2
6081,1003893,leave,dom,13,3
6082,1003893,leave,dom,14,3
6083,1003893,leave,dom,15,3
6084,1003893,leave,dom,16,3
6085,1003893,leave,auth,1,5
6086,1003893,leave,auth,2,3
6087,1003893,leave,auth,3,4
6088,1003893,leave,auth,4,4
6089,1003893,leave,auth,5,2
6090,1003893,leave,auth,6,4
6091,1003893,leave,auth,7,3
6092,1003893,leave,auth,8,5
6093,1003893,leave,auth,9,5
6094,1003893,leave,auth,10,6
6095,1003893,leave,auth,11,3
6096,1003893,leave,auth,12,5
6097,1003893,leave,auth,13,4
6098,1003893,leave,auth,14,5
6099,1003893,leave,auth,15,2
6100,1003893,leave,auth,16,5
6101,1003893,leave,auth,17,5
6102,1003893,leave,auth,18,5
6103,1003893,leave,auth,19,4
6104,1003893,leave,auth,20,3
6105,1003893,leave,auth,21,5
6106,1003894,leave,dom,1,1
6107,1003894,leave,dom,2,4
6108,1003894,leave,dom,3,2
6109,1003894,leave,dom,4,3
6110,1003894,leave,dom,5,3
6111,1003894,leave,dom,6,4
6112,1003894,leave,dom,7,1
6113,1003894,leave,dom,8,5
6114,1003894,leave,dom,9,2
6115,1003894,leave,dom,10,4
6116,1003894,leave,dom,11,3
6117,1003894,leave,dom,12,1
6118,1003894,leave,dom,13,3
6119,1003894,leave,dom,14,1
6120,1003894,leave,dom,15,3
6121,1003894,leave,dom,16,3
6122,1003894,leave,auth,1,5
6123,1003894,leave,auth,2,5
6124,1003894,leave,auth,3,4
6125,1003894,leave,auth,4,4
6126,1003894,leave,auth,5,4
6127,1003894,leave,auth,6,6
6128,1003894,leave,auth,7,4
6129,1003894,leave,auth,8,5
6130,1003894,leave,auth,9,4
6131,1003894,leave,auth,10,3
6132,1003894,leave,auth,11,3
6133,1003894,leave,auth,12,3
6134,1003894,leave,auth,13,5
6135,1003894,leave,auth,14,3
6136,1003894,leave,auth,15,3
6137,1003894,leave,auth,16,4
6138,1003894,leave,auth,17,4
6139,1003894,leave,auth,18,1
6140,1003894,leave,auth,19,5
6141,1003894,leave,auth,20,4
6142,1003894,leave,auth,21,5
6143,1003895,leave,dom,1,3
6144,1003895,leave,dom,2,2
6145,1003895,leave,dom,3,3
6146,1003895,leave,dom,4,3
6147,1003895,leave,dom,5,1
6148,1003895,leave,dom,6,3
6149,1003895,leave,dom,7,4
6150,1003895,leave,dom,8,2
6151,1003895,leave,dom,9,2
6152,1003895,leave,dom,10,4
6153,1003895,leave,dom,11,1
6154,1003895,leave,dom,12,3
6155,1003895,leave,dom,13,2
6156,1003895,leave,dom,14,2
6157,1003895,leave,dom,15,1
6158,1003895,leave,dom,16,3
6159,1003895,leave,auth,1,4
6160,1003895,leave,auth,2,3
6161,1003895,leave,auth,3,5
6162,1003895,leave,auth,4,4
6163,1003895,leave,auth,5,4
6164,1003895,leave,auth,6,3
6165,1003895,leave,auth,7,3
6166,1003895,leave,auth,8,4
6167,1003895,leave,auth,9,5
6168,1003895,leave,auth,10,6
6169,1003895,leave,auth,11,3
6170,1003895,leave,auth,12,4
6171,1003895,leave,auth,13,2
6172,1003895,leave,auth,14,5
6173,1003895,leave,auth,15,5
6174,1003895,leave,auth,16,5
6175,1003895,leave,auth,17,5
6176,1003895,leave,auth,18,3
6177,1003895,leave,auth,19,6
6178,1003895,leave,auth,20,5
6179,1003895,leave,auth,21,6
6180,1003896,leave,dom,1,1
6181,1003896,leave,dom,2,2
6182,1003896,leave,dom,3,4
6183,1003896,leave,dom,4,2
6184,1003896,leave,dom,5,4
6185,1003896,leave,dom,6,5
6186,1003896,leave,dom,7,1
6187,1003896,leave,dom,8,3
6188,1003896,leave,dom,9,4
6189,1003896,leave,dom,10,1
6190,1003896,leave,dom,11,3
6191,1003896,leave,dom,12,2
6192,1003896,leave,dom,13,3
6193,1003896,leave,dom,14,4
6194,1003896,leave,dom,15,4
6195,1003896,leave,dom,16,4
6196,1003896,leave,auth,1,3
6197,1003896,leave,auth,2,6
6198,1003896,leave,auth,3,4
6199,1003896,leave,auth,4,2
6200,1003896,leave,auth,5,4
6201,1003896,leave,auth,6,4
6202,1003896,leave,auth,7,2
6203,1003896,leave,auth,8,2
6204,1003896,leave,auth,9,4
6205,1003896,leave,auth,10,4
6206,1003896,leave,auth,11,4
6207,1003896,leave,auth,12,4
6208,1003896,leave,auth,13,2
6209,1003896,leave,auth,14,2
6210,1003896,leave,auth,15,4
6211,1003896,leave,auth,16,4
6212,1003896,leave,auth,17,5
6213,1003896,leave,auth,18,3
6214,1003896,leave,auth,19,5
6215,1003896,leave,auth,20,3
6216,1003896,leave,auth,21,4
6217,1003897,leave,dom,1,3
6218,1003897,leave,dom,2,3
6219,1003897,leave,dom,3,4
6220,1003897,leave,dom,4,2
6221,1003897,leave,dom,5,2
6222,1003897,leave,dom,6,5
6223,1003897,leave,dom,7,1
6224,1003897,leave,dom,8,4
6225,1003897,leave,dom,9,3
6226,1003897,leave,dom,10,3
6227,1003897,leave,dom,11,1
6228,1003897,leave,dom,12,2
6229,1003897,leave,dom,13,4
6230,1003897,leave,dom,14,1
6231,1003897,leave,dom,15,4
6232,1003897,leave,dom,16,1
6233,1003897,leave,auth,1,4
6234,1003897,leave,auth,2,4
6235,1003897,leave,auth,3,3
6236,1003897,leave,auth,4,4
6237,1003897,leave,auth,5,4
6238,1003897,leave,auth,6,4
6239,1003897,leave,auth,7,3
6240,1003897,leave,auth,8,3
6241,1003897,leave,auth,9,5
6242,1003897,leave,auth,10,6
6243,1003897,leave,auth,11,3
6244,1003897,leave,auth,12,2
6245,1003897,leave,auth,13,5
6246,1003897,leave,auth,14,5
6247,1003897,leave,auth,15,4
6248,1003897,leave,auth,16,3
6249,1003897,leave,auth,17,4
6250,1003897,leave,auth,18,5
6251,1003897,leave,auth,19,4
